Player,Season,Mat,Inns,Batting Runs,SR,Ave,Country,Cum batting Ave,Cum battings Runs Total,Cum Inns Total,Cum SR,player_id,Overs,Bowling_Runs,Wkts,Econ,Cumulative Overs,Cumulative Wkts,Cumulative Runs,Cumulative Inns,Cumulative Econ,Dis,Ct,St,D/I
A Kansonkho,2021/22,6,3.0,22.0,115.78,11.0,Malawi,11.0,22.0,3.0,115.78,5f77f4ec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.8333333333333334
A Kansonkho,2023,1,0.0,0.0,0.0,0.0,Malawi,11.0,22.0,3.0,57.89,5f77f4ec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.7142857142857143
A Kapoor,2022/23,2,1.0,9.0,225.0,9.0,Canada,9.0,9.0,1.0,225.0,2835af2a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
A Karn,2015,2,1.0,4.0,57.14,4.0,Nepal,4.0,4.0,1.0,57.14,357f5314,8.0,49.0,1.0,6.12,8.0,1.0,49.0,2.0,24.5,0.0,0.0,0.0,0.0
A Kaul,2022/23,4,4.0,69.0,81.17,17.25,Singapore,17.25,69.0,4.0,81.17,53d0b0dc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Kaul,2023/24,3,2.0,28.0,112.0,28.0,Singapore,20.83,97.0,6.0,96.59,53d0b0dc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Kaul,2024,4,3.0,10.0,83.33,3.33,Singapore,15.0,107.0,9.0,92.17,53d0b0dc,5.5,31.0,4.0,5.31,5.5,4.0,31.0,3.0,10.333333333333334,3.0,3.0,0.0,0.2727272727272727
A Khan,2021/22,5,4.0,33.0,86.84,8.25,Denmark,8.25,33.0,4.0,86.84,e27cff77,12.0,75.0,3.0,6.25,12.0,3.0,75.0,5.0,15.0,0.0,0.0,0.0,0.0
A Khan,2022,3,2.0,14.0,116.66,7.0,Denmark,7.83,47.0,6.0,101.75,e27cff77,6.5,41.0,2.0,6.0,18.5,5.0,116.0,8.0,14.5,0.0,0.0,0.0,0.0
A Khan,2008/09,1,1.0,2.0,50.0,2.0,England,2.0,2.0,1.0,50.0,e27cff77,4.0,34.0,2.0,8.5,4.0,2.0,34.0,1.0,34.0,0.0,0.0,0.0,0.0
A Kheterpal,2021,4,4.0,52.0,115.55,17.33,Hungary,17.33,52.0,4.0,115.55,2deb4082,16.0,120.0,5.0,7.5,16.0,5.0,120.0,4.0,30.0,0.0,0.0,0.0,0.0
A Kheterpal,2022,9,9.0,143.0,120.16,28.6,Hungary,25.13,195.0,13.0,117.85,2deb4082,33.4,259.0,2.0,7.69,49.4,7.0,379.0,13.0,29.153846153846153,2.0,2.0,0.0,0.15384615384615385
A Kheterpal,2023,5,5.0,114.0,121.27,38.0,Hungary,28.71,309.0,18.0,118.99,2deb4082,11.2,84.0,5.0,7.41,60.599999999999994,12.0,463.0,18.0,25.72222222222222,4.0,4.0,0.0,0.2222222222222222
A Kirschbaum,2021/22,6,6.0,19.0,55.88,3.8,Argentina,3.8,19.0,6.0,55.88,d953bf92,18.1,136.0,4.0,7.48,18.1,4.0,136.0,6.0,22.666666666666668,5.0,5.0,0.0,0.8333333333333334
A Kirschbaum,2022/23,6,6.0,57.0,75.0,9.5,Argentina,6.65,76.0,12.0,65.44,d953bf92,23.0,170.0,4.0,7.39,41.1,8.0,306.0,12.0,25.5,7.0,7.0,0.0,0.5833333333333334
A Kirschbaum,2023/24,2,1.0,19.0,118.75,19.0,Argentina,7.6,95.0,13.0,83.21,d953bf92,5.0,25.0,2.0,5.0,46.1,10.0,331.0,14.0,23.642857142857142,7.0,7.0,0.0,0.5
A Kirschbaum,2024/25,1,1.0,5.0,125.0,5.0,Argentina,7.41,100.0,14.0,93.66,d953bf92,1.0,1.0,0.0,1.0,47.1,10.0,332.0,15.0,22.133333333333333,7.0,7.0,0.0,0.4666666666666667
A Krishna,2019,3,2.0,5.0,166.66,5.0,Singapore,5.0,5.0,2.0,166.66,13598ebc,10.0,86.0,4.0,8.6,10.0,4.0,86.0,3.0,28.666666666666668,0.0,0.0,0.0,0.0
A Krishna,2019/20,4,1.0,0.0,0.0,0.0,Singapore,3.33,5.0,3.0,83.33,13598ebc,13.1,108.0,8.0,8.2,23.1,12.0,194.0,7.0,27.714285714285715,0.0,0.0,0.0,0.0
A Krishna,2022,5,3.0,24.0,96.0,8.0,Singapore,5.67,29.0,6.0,87.55,13598ebc,15.4,139.0,5.0,8.87,38.5,17.0,333.0,12.0,27.75,1.0,1.0,0.0,0.08333333333333333
A Krishna,2023,4,3.0,3.0,20.0,3.0,Singapore,4.78,32.0,9.0,70.66,13598ebc,15.0,93.0,4.0,6.2,53.5,21.0,426.0,16.0,26.625,2.0,2.0,0.0,0.125
A Krishna,2023/24,2,2.0,5.0,125.0,5.0,Singapore,4.82,37.0,11.0,81.53,13598ebc,4.3,48.0,1.0,10.66,57.8,22.0,474.0,18.0,26.333333333333332,2.0,2.0,0.0,0.1111111111111111
A Limdawala,2022,3,1.0,0.0,0.0,0.0,Malawi,0.0,0.0,1.0,0.0,2bcbcac3,2.0,18.0,0.0,9.0,2.0,0.0,18.0,1.0,18.0,0.0,0.0,0.0,0.0
A Limdawala,2022/23,7,2.0,19.0,65.51,9.5,Malawi,6.33,19.0,3.0,32.76,2bcbcac3,10.0,83.0,8.0,8.3,12.0,8.0,101.0,6.0,16.833333333333332,2.0,2.0,0.0,0.2
A Limdawala,2023,3,2.0,13.0,48.14,13.0,Malawi,9.0,32.0,5.0,37.88,2bcbcac3,3.0,34.0,0.0,11.33,15.0,8.0,135.0,7.0,19.285714285714285,6.0,6.0,0.0,0.46153846153846156
A Limdawala,2023/24,5,4.0,59.0,96.72,19.66,Malawi,13.74,91.0,9.0,52.59,2bcbcac3,9.3,61.0,1.0,6.42,24.3,9.0,196.0,12.0,16.333333333333332,12.0,12.0,0.0,0.6666666666666666
A Limdawala,2024,10,7.0,158.0,102.59,39.5,Malawi,25.01,249.0,16.0,62.59,2bcbcac3,18.1,113.0,6.0,6.22,42.400000000000006,15.0,309.0,19.0,16.263157894736842,17.0,17.0,0.0,0.6071428571428571
A Limdawala,2024/25,5,5.0,48.0,66.66,9.6,Malawi,21.34,297.0,21.0,63.27,2bcbcac3,17.0,89.0,6.0,5.23,59.400000000000006,21.0,398.0,24.0,16.583333333333332,20.0,20.0,0.0,0.6060606060606061
A Magdalenic,2023,6,5.0,9.0,25.71,1.8,Croatia,1.8,9.0,5.0,25.71,d6a2f3a5,2.2,42.0,0.0,18.0,2.2,0.0,42.0,2.0,21.0,0.0,0.0,0.0,0.0
A Magdalenic,2024,3,3.0,7.0,36.84,3.5,Croatia,2.44,16.0,8.0,31.28,d6a2f3a5,0.0,0.0,0.0,0.0,2.2,0.0,42.0,2.0,21.0,0.0,0.0,0.0,0.0
A Maheshwari,2022,3,3.0,3.0,33.33,1.0,Croatia,1.0,3.0,3.0,33.33,3ec513ea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Maheshwari,2023,2,2.0,6.0,37.5,3.0,Croatia,1.8,9.0,5.0,35.42,3ec513ea,5.0,50.0,1.0,10.0,5.0,1.0,50.0,2.0,25.0,2.0,2.0,0.0,0.4
A Maheshwari,2024,7,5.0,31.0,77.5,6.2,Croatia,4.0,40.0,10.0,49.44,3ec513ea,13.5,140.0,4.0,10.12,18.5,5.0,190.0,7.0,27.142857142857142,5.0,5.0,0.0,0.4166666666666667
A Manatos,2021,1,0.0,0.0,0.0,0.0,Greece,0.0,0.0,0.0,0.0,eebc0141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Manepalli,2020,2,2.0,14.0,107.69,7.0,Luxembourg,7.0,14.0,2.0,107.69,36101309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.5
A Manepalli,2021,4,3.0,25.0,92.59,12.5,Luxembourg,10.3,39.0,5.0,100.14,36101309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.1666666666666667
A Manepalli,2022,1,1.0,6.0,66.66,6.0,Luxembourg,9.58,45.0,6.0,88.98,36101309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,1.1428571428571428
A Manepalli,2024,1,1.0,9.0,100.0,9.0,Luxembourg,9.5,54.0,7.0,91.74,36101309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,1.0
A Manousis,2019/20,3,3.0,52.0,106.12,26.0,Greece,26.0,52.0,3.0,106.12,b672e825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.6666666666666666
A Manousis,2021,4,4.0,55.0,137.5,18.33,Greece,21.62,107.0,7.0,121.81,b672e825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.5714285714285714
A Manousis,2022,4,4.0,11.0,91.66,2.75,Greece,14.76,118.0,11.0,111.76,b672e825,7.0,51.0,2.0,7.28,7.0,2.0,51.0,3.0,17.0,4.0,2.0,2.0,0.36363636363636365
A Mansale,2018/19,4,4.0,31.0,100.0,7.75,Vanuatu,7.75,31.0,4.0,100.0,a22b4f3f,1.0,4.0,0.0,4.0,1.0,0.0,4.0,1.0,4.0,2.0,2.0,0.0,0.5
A Mansale,2019,5,5.0,67.0,115.51,13.4,Vanuatu,10.89,98.0,9.0,107.76,a22b4f3f,14.0,86.0,7.0,6.14,15.0,7.0,90.0,5.0,18.0,2.0,2.0,0.0,0.2222222222222222
A Mansale,2019/20,5,5.0,61.0,98.38,12.2,Vanuatu,11.36,159.0,14.0,104.63,a22b4f3f,11.0,86.0,6.0,7.81,26.0,13.0,176.0,10.0,17.6,5.0,5.0,0.0,0.35714285714285715
A Mansale,2022,6,5.0,193.0,128.66,96.5,Vanuatu,33.76,352.0,19.0,110.64,a22b4f3f,0.0,0.0,0.0,0.0,26.0,13.0,176.0,10.0,17.6,7.0,7.0,0.0,0.35
A Mansale,2022/23,1,1.0,3.0,150.0,3.0,Vanuatu,32.23,355.0,20.0,118.51,a22b4f3f,0.0,0.0,0.0,0.0,26.0,13.0,176.0,10.0,17.6,7.0,7.0,0.0,0.3333333333333333
A Mansale,2023,6,6.0,86.0,91.48,14.33,Vanuatu,28.1,441.0,26.0,114.01,a22b4f3f,3.0,23.0,0.0,7.66,29.0,13.0,199.0,11.0,18.09090909090909,11.0,11.0,0.0,0.4074074074074074
A Mansale,2023/24,1,1.0,61.0,152.5,61.0,Vanuatu,29.31,502.0,27.0,119.5,a22b4f3f,0.0,0.0,0.0,0.0,29.0,13.0,199.0,11.0,18.09090909090909,13.0,13.0,0.0,0.4642857142857143
A Mansale,2024,6,6.0,197.0,132.21,32.83,Vanuatu,29.95,699.0,33.0,121.09,a22b4f3f,0.0,0.0,0.0,0.0,29.0,13.0,199.0,11.0,18.09090909090909,16.0,16.0,0.0,0.47058823529411764
A Martel,2022,2,1.0,23.0,191.66,23.0,Guernsey,23.0,23.0,1.0,191.66,65cd62a9,8.0,29.0,6.0,3.62,8.0,6.0,29.0,2.0,14.5,0.0,0.0,0.0,0.0
A Martel,2023,5,4.0,31.0,103.33,10.33,Guernsey,12.86,54.0,5.0,147.5,65cd62a9,17.2,145.0,4.0,8.36,25.2,10.0,174.0,7.0,24.857142857142858,0.0,0.0,0.0,0.0
A Martel,2024,11,5.0,39.0,108.33,9.75,Guernsey,11.31,93.0,10.0,134.44,65cd62a9,30.1,228.0,7.0,7.55,55.3,17.0,402.0,18.0,22.333333333333332,3.0,3.0,0.0,0.16666666666666666
A Martin,2011/12,1,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,3cacbb57,3.0,20.0,1.0,6.66,3.0,1.0,20.0,1.0,20.0,2.0,2.0,0.0,2.0
A McAuley,2020,1,1.0,43.0,81.13,43.0,Isle of Man,43.0,43.0,1.0,81.13,39e599c8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A McAuley,2021/22,4,4.0,119.0,107.2,39.66,Isle of Man,40.33,162.0,5.0,94.17,39e599c8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.4
A McAuley,2022,4,4.0,61.0,82.43,15.25,Isle of Man,29.18,223.0,9.0,90.25,39e599c8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.2222222222222222
A McAuley,2022/23,6,5.0,89.0,89.89,17.8,Isle of Man,25.12,312.0,14.0,90.16,39e599c8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.2
A McAuley,2023,3,3.0,61.0,92.42,20.33,Isle of Man,24.27,373.0,17.0,90.61,39e599c8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.17647058823529413
A McAuley,2024,5,5.0,22.0,73.33,4.4,Isle of Man,19.76,395.0,22.0,87.73,39e599c8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.18181818181818182
A Mehmood,2015/16,2,1.0,0.0,0.0,0.0,Hong Kong,0.0,0.0,1.0,0.0,7cefb2a2,1.0,12.0,0.0,12.0,1.0,0.0,12.0,1.0,12.0,0.0,0.0,0.0,0.0
A Mehmood,2023,1,0.0,0.0,0.0,0.0,Hong Kong,0.0,0.0,1.0,0.0,7cefb2a2,3.0,35.0,1.0,11.66,4.0,1.0,47.0,2.0,23.5,0.0,0.0,0.0,0.0
A Mehmood,2024,4,1.0,14.0,350.0,14.0,Hong Kong,7.0,14.0,2.0,116.67,7cefb2a2,7.0,69.0,0.0,9.85,11.0,1.0,116.0,5.0,23.2,1.0,1.0,0.0,0.14285714285714285
A Mene-Ejegi,2022,11,9.0,106.0,160.6,13.25,Serbia,13.25,106.0,9.0,160.6,e4f13acd,37.4,261.0,11.0,6.92,37.4,11.0,261.0,11.0,23.727272727272727,5.0,5.0,0.0,0.45454545454545453
A Mene-Ejegi,2023/24,1,1.0,1.0,33.33,1.0,Serbia,12.03,107.0,10.0,96.97,e4f13acd,0.0,0.0,0.0,0.0,37.4,11.0,261.0,11.0,23.727272727272727,5.0,5.0,0.0,0.4166666666666667
A Mene-Ejegi,2024,1,0.0,0.0,0.0,0.0,Serbia,12.03,107.0,10.0,64.64,e4f13acd,0.0,0.0,0.0,0.0,37.4,11.0,261.0,11.0,23.727272727272727,5.0,5.0,0.0,0.38461538461538464
A Mishra,2010,1,0.0,0.0,0.0,0.0,India,0.0,0.0,0.0,0.0,6b19d823,4.0,21.0,1.0,5.25,4.0,1.0,21.0,1.0,21.0,0.0,0.0,0.0,0.0
A Mishra,2013/14,6,0.0,0.0,0.0,0.0,India,0.0,0.0,0.0,0.0,6b19d823,22.0,147.0,10.0,6.68,26.0,11.0,168.0,7.0,24.0,0.0,0.0,0.0,0.0
A Mishra,2016,1,0.0,0.0,0.0,0.0,India,0.0,0.0,0.0,0.0,6b19d823,4.0,24.0,3.0,6.0,30.0,14.0,192.0,8.0,24.0,1.0,1.0,0.0,0.125
A Mishra,2016/17,2,1.0,0.0,0.0,0.0,India,0.0,0.0,1.0,0.0,6b19d823,8.0,48.0,2.0,6.0,38.0,16.0,240.0,10.0,24.0,1.0,1.0,0.0,0.1
A Modi,2022/23,7,6.0,48.0,61.53,9.6,Singapore,9.6,48.0,6.0,61.53,4edfc785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.2857142857142857
A Mongar,2023,2,1.0,4.0,66.66,4.0,Bhutan,4.0,4.0,1.0,66.66,940255af,3.0,11.0,2.0,3.66,3.0,2.0,11.0,2.0,5.5,0.0,0.0,0.0,0.0
A Morris,2019,6,4.0,5.0,29.41,2.5,Cayman Islands,2.5,5.0,4.0,29.41,04cf2e94,22.0,114.0,6.0,5.18,22.0,6.0,114.0,6.0,19.0,0.0,0.0,0.0,0.0
A Morris,2022,2,0.0,0.0,0.0,0.0,Cayman Islands,2.5,5.0,4.0,14.71,04cf2e94,7.0,39.0,5.0,5.57,29.0,11.0,153.0,8.0,19.125,0.0,0.0,0.0,0.0
A Morris,2023/24,4,3.0,0.0,0.0,0.0,Cayman Islands,1.43,5.0,7.0,9.8,04cf2e94,15.0,110.0,6.0,7.33,44.0,17.0,263.0,12.0,21.916666666666668,0.0,0.0,0.0,0.0
A Mundra,2024,4,4.0,153.0,164.51,51.0,Sweden,51.0,153.0,4.0,164.51,30ffaf85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,1.25
A Mustafa,2021/22,1,0.0,0.0,0.0,0.0,Argentina,0.0,0.0,0.0,0.0,a4571ba9,3.0,9.0,0.0,3.0,3.0,0.0,9.0,1.0,9.0,2.0,2.0,0.0,2.0
A Mustafa,2022/23,1,0.0,0.0,0.0,0.0,Argentina,0.0,0.0,0.0,0.0,a4571ba9,0.0,0.0,0.0,0.0,3.0,0.0,9.0,1.0,9.0,2.0,2.0,0.0,1.0
A Mutreja,2022,6,6.0,153.0,127.5,25.5,Singapore,25.5,153.0,6.0,127.5,a2ec22d2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.6666666666666666
A Mutreja,2023,2,2.0,1.0,33.33,0.5,Singapore,19.25,154.0,8.0,80.41,a2ec22d2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.75
A Mutreja,2024,5,3.0,12.0,80.0,4.0,Singapore,15.09,166.0,11.0,80.28,a2ec22d2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.6923076923076923
A Nanda,2019,3,1.0,5.0,100.0,5.0,Luxembourg,5.0,5.0,1.0,100.0,704e0160,7.2,47.0,7.0,6.4,7.2,7.0,47.0,3.0,15.666666666666666,0.0,0.0,0.0,0.0
A Nanda,2020,2,1.0,2.0,50.0,2.0,Luxembourg,3.5,7.0,2.0,75.0,704e0160,7.0,43.0,3.0,6.14,14.2,10.0,90.0,5.0,18.0,0.0,0.0,0.0,0.0
A Nanda,2021,3,1.0,21.0,110.52,21.0,Luxembourg,9.33,28.0,3.0,86.84,704e0160,12.0,75.0,4.0,6.25,26.2,14.0,165.0,8.0,20.625,3.0,3.0,0.0,0.375
A Nanda,2022,6,3.0,18.0,128.57,6.0,Luxembourg,7.67,46.0,6.0,97.27,704e0160,14.0,139.0,2.0,9.92,40.2,16.0,304.0,13.0,23.384615384615383,3.0,3.0,0.0,0.21428571428571427
A Nanda,2023,10,5.0,4.0,30.76,1.0,Luxembourg,4.64,50.0,11.0,83.97,704e0160,31.0,253.0,8.0,8.16,71.2,24.0,557.0,23.0,24.217391304347824,5.0,5.0,0.0,0.20833333333333334
A Nanda,2023/24,2,1.0,1.0,50.0,1.0,Luxembourg,4.33,51.0,12.0,78.31,704e0160,8.0,47.0,3.0,5.87,79.2,27.0,604.0,25.0,24.16,9.0,9.0,0.0,0.34615384615384615
A Nanda,2024,5,2.0,8.0,61.53,8.0,Luxembourg,4.86,59.0,14.0,75.91,704e0160,17.0,130.0,4.0,7.64,96.2,31.0,734.0,30.0,24.466666666666665,13.0,13.0,0.0,0.41935483870967744
A Nao,2017,2,2.0,7.0,175.0,3.5,Papua New Guinea,3.5,7.0,2.0,175.0,4d1ec7eb,5.0,49.0,0.0,9.8,5.0,0.0,49.0,2.0,24.5,0.0,0.0,0.0,0.0
A Nao,2021/22,1,1.0,0.0,0.0,0.0,Papua New Guinea,2.33,7.0,3.0,87.5,4d1ec7eb,4.0,39.0,2.0,9.75,9.0,2.0,88.0,3.0,29.333333333333332,0.0,0.0,0.0,0.0
A Nao,2023,7,2.0,18.0,90.0,9.0,Papua New Guinea,5.0,25.0,5.0,88.33,4d1ec7eb,23.0,140.0,6.0,6.08,32.0,8.0,228.0,10.0,22.8,3.0,3.0,0.0,0.3
A Nao,2023/24,4,1.0,30.0,300.0,30.0,Papua New Guinea,9.17,55.0,6.0,141.25,4d1ec7eb,14.0,67.0,7.0,4.78,46.0,15.0,295.0,14.0,21.071428571428573,5.0,5.0,0.0,0.35714285714285715
A Nao,2024,4,4.0,21.0,65.62,5.25,Papua New Guinea,7.6,76.0,10.0,126.12,4d1ec7eb,13.0,73.0,4.0,5.61,59.0,19.0,368.0,18.0,20.444444444444443,5.0,5.0,0.0,0.2777777777777778
A Nathwani,2019,5,1.0,1.0,100.0,1.0,Austria,1.0,1.0,1.0,100.0,f1c4f2ea,10.0,79.0,3.0,7.9,10.0,3.0,79.0,4.0,19.75,1.0,1.0,0.0,0.2
A Nathwani,2021,2,0.0,0.0,0.0,0.0,Austria,1.0,1.0,1.0,50.0,f1c4f2ea,6.0,33.0,2.0,5.5,16.0,5.0,112.0,6.0,18.666666666666668,2.0,2.0,0.0,0.2857142857142857
A Nathwani,2022,13,4.0,10.0,62.5,10.0,Austria,8.2,11.0,5.0,54.17,f1c4f2ea,47.0,263.0,23.0,5.59,63.0,28.0,375.0,19.0,19.736842105263158,3.0,3.0,0.0,0.15
A Nathwani,2023,9,6.0,16.0,53.33,8.0,Austria,8.09,27.0,11.0,53.96,f1c4f2ea,28.0,253.0,6.0,9.03,91.0,34.0,628.0,28.0,22.428571428571427,3.0,3.0,0.0,0.10344827586206896
A Natubhai Ahir,2019,3,3.0,64.0,108.47,21.33,Panama,21.33,64.0,3.0,108.47,9c91218d,6.0,49.0,0.0,8.16,6.0,0.0,49.0,3.0,16.333333333333332,1.0,1.0,0.0,0.3333333333333333
A Natubhai Ahir,2021/22,5,5.0,21.0,46.66,4.2,Panama,10.62,85.0,8.0,77.57,9c91218d,13.0,86.0,6.0,6.61,19.0,6.0,135.0,7.0,19.285714285714285,5.0,4.0,1.0,0.625
A Natubhai Ahir,2022/23,4,4.0,85.0,141.66,21.25,Panama,14.17,170.0,12.0,98.93,9c91218d,7.3,42.0,1.0,5.6,26.3,7.0,177.0,10.0,17.7,9.0,4.0,5.0,0.75
A Natubhai Ahir,2023/24,4,4.0,39.0,84.78,9.75,Panama,13.06,209.0,16.0,95.39,9c91218d,11.0,59.0,3.0,5.36,37.3,10.0,236.0,13.0,18.153846153846153,11.0,6.0,5.0,0.6875
A Ndlovu,2019,3,1.0,2.0,50.0,2.0,Zimbabwe,2.0,2.0,1.0,50.0,3abe1ef6,11.0,90.0,1.0,8.18,11.0,1.0,90.0,3.0,30.0,3.0,3.0,0.0,1.0
A Ndlovu,2022,3,2.0,23.0,82.14,11.5,Zimbabwe,8.33,25.0,3.0,66.07,3abe1ef6,7.0,55.0,1.0,7.85,18.0,2.0,145.0,6.0,24.166666666666668,3.0,3.0,0.0,0.5
A Ndlovu,2023/24,4,1.0,3.0,60.0,3.0,Zimbabwe,7.0,28.0,4.0,64.05,3abe1ef6,14.0,104.0,1.0,7.42,32.0,3.0,249.0,10.0,24.9,4.0,4.0,0.0,0.4
A Ndlovu,2024,2,1.0,5.0,125.0,5.0,Zimbabwe,6.6,33.0,5.0,79.29,3abe1ef6,4.0,40.0,1.0,10.0,36.0,4.0,289.0,12.0,24.083333333333332,4.0,4.0,0.0,0.3333333333333333
A Nehra,2009/10,2,1.0,22.0,169.23,22.0,India,22.0,22.0,1.0,169.23,96fd40ae,7.0,96.0,1.0,13.71,7.0,1.0,96.0,2.0,48.0,1.0,1.0,0.0,0.5
A Nehra,2010,5,2.0,0.0,0.0,0.0,India,7.33,22.0,3.0,84.62,96fd40ae,20.0,156.0,10.0,7.8,27.0,11.0,252.0,7.0,36.0,2.0,2.0,0.0,0.2857142857142857
A Nehra,2010/11,1,0.0,0.0,0.0,0.0,India,7.33,22.0,3.0,56.41,96fd40ae,4.0,22.0,2.0,5.5,31.0,13.0,274.0,8.0,34.25,3.0,3.0,0.0,0.375
A Nehra,2015/16,15,2.0,6.0,26.08,3.0,India,5.6,28.0,5.0,48.83,96fd40ae,53.0,372.0,18.0,7.01,84.0,31.0,646.0,23.0,28.08695652173913,4.0,4.0,0.0,0.17391304347826086
A Nehra,2016/17,3,0.0,0.0,0.0,0.0,India,5.6,28.0,5.0,39.06,96fd40ae,10.0,83.0,3.0,8.3,94.0,34.0,729.0,26.0,28.03846153846154,4.0,4.0,0.0,0.15384615384615385
A Nehra,2017/18,1,0.0,0.0,0.0,0.0,India,5.6,28.0,5.0,32.55,96fd40ae,4.0,29.0,0.0,7.25,98.0,34.0,758.0,27.0,28.074074074074073,4.0,4.0,0.0,0.14814814814814814
A Neill,2018/19,1,0.0,0.0,0.0,0.0,Scotland,0.0,0.0,0.0,0.0,4957b300,4.0,21.0,3.0,5.25,4.0,3.0,21.0,1.0,21.0,1.0,1.0,0.0,1.0
A Neill,2019,3,0.0,0.0,0.0,0.0,Scotland,0.0,0.0,0.0,0.0,4957b300,12.0,105.0,5.0,8.75,16.0,8.0,126.0,4.0,31.5,4.0,4.0,0.0,1.0
A Neill,2019/20,1,0.0,0.0,0.0,0.0,Scotland,0.0,0.0,0.0,0.0,4957b300,4.0,28.0,1.0,7.0,20.0,9.0,154.0,5.0,30.8,4.0,4.0,0.0,0.8
A Nel,2005/06,1,1.0,0.0,0.0,0.0,South Africa,0.0,0.0,1.0,0.0,2503e881,4.0,19.0,2.0,4.75,4.0,2.0,19.0,1.0,19.0,1.0,1.0,0.0,1.0
A Nel,2007/08,1,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,1.0,0.0,2503e881,4.0,23.0,0.0,5.75,8.0,2.0,42.0,2.0,21.0,1.0,1.0,0.0,0.5
A Nimaga,2024,3,3.0,11.0,84.61,5.5,Mali,5.5,11.0,3.0,84.61,bc304f82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333
A Nortje,2019/20,3,1.0,2.0,33.33,2.0,South Africa,2.0,2.0,1.0,33.33,acdc62f5,11.0,97.0,2.0,8.81,11.0,2.0,97.0,3.0,32.333333333333336,0.0,0.0,0.0,0.0
A Nortje,2020/21,2,0.0,0.0,0.0,0.0,South Africa,2.0,2.0,1.0,16.67,acdc62f5,8.0,58.0,1.0,7.25,19.0,3.0,155.0,5.0,31.0,0.0,0.0,0.0,0.0
A Nortje,2021,6,3.0,4.0,36.36,4.0,South Africa,3.5,6.0,4.0,23.23,acdc62f5,20.0,135.0,6.0,6.75,39.0,9.0,290.0,11.0,26.363636363636363,1.0,1.0,0.0,0.09090909090909091
A Nortje,2021/22,5,1.0,2.0,66.66,2.0,South Africa,3.2,8.0,5.0,34.09,acdc62f5,19.2,104.0,9.0,5.37,58.2,18.0,394.0,16.0,24.625,4.0,4.0,0.0,0.25
A Nortje,2022,6,2.0,1.0,20.0,0.5,South Africa,2.43,9.0,7.0,31.27,acdc62f5,15.0,128.0,5.0,8.53,73.2,23.0,522.0,21.0,24.857142857142858,6.0,6.0,0.0,0.2727272727272727
A Nortje,2022/23,9,4.0,7.0,77.77,7.0,South Africa,4.09,16.0,11.0,39.02,acdc62f5,30.3,220.0,15.0,7.21,103.5,38.0,742.0,30.0,24.733333333333334,8.0,8.0,0.0,0.25806451612903225
A Nortje,2024,11,1.0,1.0,100.0,1.0,South Africa,3.83,17.0,12.0,47.73,acdc62f5,41.0,274.0,15.0,6.68,144.5,53.0,1016.0,41.0,24.78048780487805,10.0,10.0,0.0,0.23809523809523808
