Player,Season,Mat,Inns,Overs,Bowling_Runs,Wkts,Econ,Country,Cumulative Overs,Cumulative Wkts,Cumulative Runs,Cumulative Inns,Cumulative Econ,player_id
A Nao,2017,2,2.0,5.0,49.0,0.0,9.8,Papua New Guinea,5.0,0.0,49.0,2.0,24.5,4d1ec7eb
A Nao,2021/22,1,1.0,4.0,39.0,2.0,9.75,Papua New Guinea,9.0,2.0,88.0,3.0,29.333333333333332,4d1ec7eb
A Nao,2023,7,7.0,23.0,140.0,6.0,6.08,Papua New Guinea,32.0,8.0,228.0,10.0,22.8,4d1ec7eb
A Nao,2023/24,4,4.0,14.0,67.0,7.0,4.78,Papua New Guinea,46.0,15.0,295.0,14.0,21.071428571428573,4d1ec7eb
A Nao,2024,4,4.0,13.0,73.0,4.0,5.61,Papua New Guinea,59.0,19.0,368.0,18.0,20.444444444444443,4d1ec7eb
A Nathwani,2019,5,4.0,10.0,79.0,3.0,7.9,Austria,10.0,3.0,79.0,4.0,19.75,f1c4f2ea
A Nathwani,2021,2,2.0,6.0,33.0,2.0,5.5,Austria,16.0,5.0,112.0,6.0,18.666666666666668,f1c4f2ea
A Nathwani,2022,13,13.0,47.0,263.0,23.0,5.59,Austria,63.0,28.0,375.0,19.0,19.736842105263158,f1c4f2ea
A Nathwani,2023,9,9.0,28.0,253.0,6.0,9.03,Austria,91.0,34.0,628.0,28.0,22.428571428571427,f1c4f2ea
A Natubhai Ahir,2019,3,3.0,6.0,49.0,0.0,8.16,Panama,6.0,0.0,49.0,3.0,16.333333333333332,9c91218d
A Natubhai Ahir,2021/22,5,4.0,13.0,86.0,6.0,6.61,Panama,19.0,6.0,135.0,7.0,19.285714285714285,9c91218d
A Natubhai Ahir,2022/23,4,3.0,7.3,42.0,1.0,5.6,Panama,26.3,7.0,177.0,10.0,17.7,9c91218d
A Natubhai Ahir,2023/24,4,3.0,11.0,59.0,3.0,5.36,Panama,37.3,10.0,236.0,13.0,18.153846153846153,9c91218d
A Ndlovu,2019,3,3.0,11.0,90.0,1.0,8.18,Zimbabwe,11.0,1.0,90.0,3.0,30.0,3abe1ef6
A Ndlovu,2022,3,3.0,7.0,55.0,1.0,7.85,Zimbabwe,18.0,2.0,145.0,6.0,24.166666666666668,3abe1ef6
A Ndlovu,2023/24,4,4.0,14.0,104.0,1.0,7.42,Zimbabwe,32.0,3.0,249.0,10.0,24.9,3abe1ef6
A Ndlovu,2024,2,2.0,4.0,40.0,1.0,10.0,Zimbabwe,36.0,4.0,289.0,12.0,24.083333333333332,3abe1ef6
A Nehra,2009/10,2,2.0,7.0,96.0,1.0,13.71,India,7.0,1.0,96.0,2.0,48.0,96fd40ae
A Nehra,2010,5,5.0,20.0,156.0,10.0,7.8,India,27.0,11.0,252.0,7.0,36.0,96fd40ae
A Nehra,2010/11,1,1.0,4.0,22.0,2.0,5.5,India,31.0,13.0,274.0,8.0,34.25,96fd40ae
A Nehra,2015/16,15,15.0,53.0,372.0,18.0,7.01,India,84.0,31.0,646.0,23.0,28.08695652173913,96fd40ae
A Nehra,2016/17,3,3.0,10.0,83.0,3.0,8.3,India,94.0,34.0,729.0,26.0,28.03846153846154,96fd40ae
A Nehra,2017/18,1,1.0,4.0,29.0,0.0,7.25,India,98.0,34.0,758.0,27.0,28.074074074074073,96fd40ae
A Neill,2018/19,1,1.0,4.0,21.0,3.0,5.25,Scotland,4.0,3.0,21.0,1.0,21.0,4957b300
A Neill,2019,3,3.0,12.0,105.0,5.0,8.75,Scotland,16.0,8.0,126.0,4.0,31.5,4957b300
A Neill,2019/20,1,1.0,4.0,28.0,1.0,7.0,Scotland,20.0,9.0,154.0,5.0,30.8,4957b300
A Nel,2005/06,1,1.0,4.0,19.0,2.0,4.75,South Africa,4.0,2.0,19.0,1.0,19.0,2503e881
A Nel,2007/08,1,1.0,4.0,23.0,0.0,5.75,South Africa,8.0,2.0,42.0,2.0,21.0,2503e881
A Nimaga,2024,3,0.0,0.0,0.0,0.0,0.0,Mali,0.0,0.0,0.0,0.0,0.0,bc304f82
A Nortje,2019/20,3,3.0,11.0,97.0,2.0,8.81,South Africa,11.0,2.0,97.0,3.0,32.333333333333336,acdc62f5
A Nortje,2020/21,2,2.0,8.0,58.0,1.0,7.25,South Africa,19.0,3.0,155.0,5.0,31.0,acdc62f5
A Nortje,2021,6,6.0,20.0,135.0,6.0,6.75,South Africa,39.0,9.0,290.0,11.0,26.363636363636363,acdc62f5
A Nortje,2021/22,5,5.0,19.2,104.0,9.0,5.37,South Africa,58.2,18.0,394.0,16.0,24.625,acdc62f5
A Nortje,2022,6,5.0,15.0,128.0,5.0,8.53,South Africa,73.2,23.0,522.0,21.0,24.857142857142858,acdc62f5
A Nortje,2022/23,9,9.0,30.3,220.0,15.0,7.21,South Africa,103.5,38.0,742.0,30.0,24.733333333333334,acdc62f5
A Nortje,2024,11,11.0,41.0,274.0,15.0,6.68,South Africa,144.5,53.0,1016.0,41.0,24.78048780487805,acdc62f5
A Orfila,2019/20,1,1.0,1.0,7.0,0.0,7.0,Gibraltar,1.0,0.0,7.0,1.0,7.0,7c6293d1
A Orfila,2021,4,4.0,14.0,128.0,4.0,9.14,Gibraltar,15.0,4.0,135.0,5.0,27.0,7c6293d1
A Osei,2022/23,1,0.0,0.0,0.0,0.0,0.0,Ghana,0.0,0.0,0.0,0.0,0.0,375322d1
A Osei,2023/24,11,1.0,1.0,7.0,0.0,7.0,Ghana,1.0,0.0,7.0,1.0,7.0,375322d1
A Osei,2024,5,0.0,0.0,0.0,0.0,0.0,Ghana,1.0,0.0,7.0,1.0,7.0,375322d1
A Otwani,2019,4,0.0,0.0,0.0,0.0,0.0,Uganda,0.0,0.0,0.0,0.0,0.0,6727fb4d
A Otwani,2019/20,3,0.0,0.0,0.0,0.0,0.0,Uganda,0.0,0.0,0.0,0.0,0.0,6727fb4d
A Otwani,2021,7,0.0,0.0,0.0,0.0,0.0,Uganda,0.0,0.0,0.0,0.0,0.0,6727fb4d
A Otwani,2022,3,0.0,0.0,0.0,0.0,0.0,Uganda,0.0,0.0,0.0,0.0,0.0,6727fb4d
A Parima,2022,6,1.0,0.2,13.0,0.0,39.0,Cook Islands,0.2,0.0,13.0,1.0,13.0,866d3ac8
A Parima,2024,6,0.0,0.0,0.0,0.0,0.0,Cook Islands,0.2,0.0,13.0,1.0,13.0,866d3ac8
A Paul,2022,4,0.0,0.0,0.0,0.0,0.0,Estonia,0.0,0.0,0.0,0.0,0.0,fa308279
A Paul,2023,2,2.0,8.0,62.0,4.0,7.75,Estonia,8.0,4.0,62.0,2.0,31.0,fa308279
A Paul,2024,7,6.0,16.0,138.0,5.0,8.62,Estonia,24.0,9.0,200.0,8.0,25.0,fa308279
A Poulose,2016/17,3,0.0,0.0,0.0,0.0,0.0,Oman,0.0,0.0,0.0,0.0,0.0,b481216d
A Prashar,2023,5,5.0,18.0,103.0,5.0,5.72,Hungary,18.0,5.0,103.0,5.0,20.6,b18dbaff
A Pusthay,2019,5,4.0,10.0,90.0,2.0,9.0,Finland,10.0,2.0,90.0,4.0,22.5,0393fbdc
A Pusthay,2021,4,1.0,1.0,4.0,1.0,4.0,Finland,11.0,3.0,94.0,5.0,18.8,0393fbdc
A Pusthay,2022,3,2.0,5.0,35.0,3.0,7.0,Finland,16.0,6.0,129.0,7.0,18.428571428571427,0393fbdc
A Rajshekara,2024,8,0.0,0.0,0.0,0.0,0.0,Romania,0.0,0.0,0.0,0.0,0.0,1f3e41fe
A Randhawa,2022,8,0.0,0.0,0.0,0.0,0.0,Austria,0.0,0.0,0.0,0.0,0.0,1798078c
A Randhawa,2023,9,0.0,0.0,0.0,0.0,0.0,Austria,0.0,0.0,0.0,0.0,0.0,1798078c
A Randhawa,2024,4,0.0,0.0,0.0,0.0,0.0,Austria,0.0,0.0,0.0,0.0,0.0,1798078c
A Rangaswamy,2019,4,4.0,9.4,83.0,7.0,8.58,Botswana,9.4,7.0,83.0,4.0,20.75,08df0bd3
A Rangaswamy,2021/22,4,4.0,14.0,59.0,4.0,4.21,Botswana,23.4,11.0,142.0,8.0,17.75,08df0bd3
A Reyes,2021/22,3,3.0,4.4,46.0,0.0,9.85,Gibraltar,4.4,0.0,46.0,3.0,15.333333333333334,fd2b8c06
A Reyes,2022,6,2.0,5.0,54.0,1.0,10.8,Gibraltar,9.4,1.0,100.0,5.0,20.0,fd2b8c06
A Reyes,2023,7,4.0,9.0,55.0,6.0,6.11,Gibraltar,18.4,7.0,155.0,9.0,17.22222222222222,fd2b8c06
A Reyes,2023/24,4,4.0,6.5,46.0,6.0,6.73,Gibraltar,24.9,13.0,201.0,13.0,15.461538461538462,fd2b8c06
A Reyes,2024,4,2.0,6.0,46.0,3.0,7.66,Gibraltar,30.9,16.0,247.0,15.0,16.466666666666665,fd2b8c06
A Sarma,2019,3,0.0,0.0,0.0,0.0,0.0,Germany,0.0,0.0,0.0,0.0,0.0,a5efce80
A Sarma,2019/20,1,0.0,0.0,0.0,0.0,0.0,Germany,0.0,0.0,0.0,0.0,0.0,a5efce80
A Sarma,2021,1,0.0,0.0,0.0,0.0,0.0,Germany,0.0,0.0,0.0,0.0,0.0,a5efce80
A Sathyan,2024,2,1.0,2.0,16.0,1.0,8.0,Croatia,2.0,1.0,16.0,1.0,16.0,ed47a68b
A Saud,2022,3,0.0,0.0,0.0,0.0,0.0,Nepal,0.0,0.0,0.0,0.0,0.0,94b8d7dd
A Sawyer,2023/24,2,1.0,1.0,12.0,0.0,12.0,Gibraltar,1.0,0.0,12.0,1.0,12.0,201d3a67
A Sawyer,2024,1,1.0,1.0,10.0,0.0,10.0,Gibraltar,2.0,0.0,22.0,2.0,11.0,201d3a67
A Shahi,2024,9,9.0,25.0,214.0,10.0,8.56,Cyprus,25.0,10.0,214.0,9.0,23.77777777777778,2011735e
A Shahzad,2009/10,1,1.0,4.0,38.0,2.0,9.5,England,4.0,2.0,38.0,1.0,38.0,a73321d3
A Shahzad,2010/11,2,2.0,7.0,59.0,1.0,8.42,England,11.0,3.0,97.0,3.0,32.333333333333336,a73321d3
A Sharafu,2019/20,5,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,06cad4f0
A Sharafu,2021/22,1,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,06cad4f0
A Sharafu,2022/23,3,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,06cad4f0
A Sharafu,2023/24,12,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,06cad4f0
A Sharafu,2024,9,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,06cad4f0
A Sharma,2023,9,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,5661ef90
A Sharma,2023/24,2,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,5661ef90
A Sharma,2024,1,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,0.0,0.0,0.0,0.0,0.0,5661ef90
A Shreshta,2021/22,12,0.0,0.0,0.0,0.0,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,4e9af8f6
A Shreshta,2022/23,7,0.0,0.0,0.0,0.0,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,4e9af8f6
A Shreshta,2023/24,3,0.0,0.0,0.0,0.0,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,4e9af8f6
A Shukla,2024,5,2.0,6.0,52.0,1.0,8.66,Croatia,6.0,1.0,52.0,2.0,26.0,c594137f
A Shukla,2022,7,6.0,20.0,179.0,6.0,8.95,Hong Kong,20.0,6.0,179.0,6.0,29.833333333333332,a1e80d06
A Shukla,2023,6,6.0,20.0,137.0,9.0,6.85,Hong Kong,40.0,15.0,316.0,12.0,26.333333333333332,a1e80d06
A Shukla,2023/24,12,11.0,34.0,296.0,6.0,8.7,Hong Kong,74.0,21.0,612.0,23.0,26.608695652173914,a1e80d06
A Shukla,2024,13,13.0,36.3,309.0,10.0,8.46,Hong Kong,110.3,31.0,921.0,36.0,25.583333333333332,a1e80d06
A Sokovagone,2024,6,2.0,4.0,39.0,0.0,9.75,Fiji,4.0,0.0,39.0,2.0,19.5,10e34eef
A Symonds,2004/05,1,1.0,3.0,33.0,1.0,11.0,Australia,3.0,1.0,33.0,1.0,33.0,bd77eb62
A Symonds,2005,1,1.0,3.0,14.0,2.0,4.66,Australia,6.0,3.0,47.0,2.0,23.5,bd77eb62
A Symonds,2005/06,1,1.0,4.0,26.0,2.0,6.5,Australia,10.0,5.0,73.0,3.0,24.333333333333332,bd77eb62
A Symonds,2006/07,1,1.0,4.0,24.0,2.0,6.0,Australia,14.0,7.0,97.0,4.0,24.25,bd77eb62
A Symonds,2007/08,9,8.0,16.5,180.0,1.0,10.69,Australia,30.5,8.0,277.0,12.0,23.083333333333332,bd77eb62
A Symonds,2009,1,0.0,0.0,0.0,0.0,0.0,Australia,30.5,8.0,277.0,12.0,23.083333333333332,bd77eb62
A Tripathi,2019/20,3,0.0,0.0,0.0,0.0,0.0,Mexico,0.0,0.0,0.0,0.0,0.0,07160156
A Tripathi,2024,4,0.0,0.0,0.0,0.0,0.0,Mexico,0.0,0.0,0.0,0.0,0.0,07160156
A Tripathi,2024/25,1,1.0,0.4,22.0,0.0,33.0,Mexico,0.4,0.0,22.0,1.0,22.0,07160156
A Trivedi,2022,1,1.0,1.0,15.0,0.0,15.0,Luxembourg,1.0,0.0,15.0,1.0,15.0,917f0c3f
A Turay,2022/23,4,1.0,4.0,24.0,2.0,6.0,Sierra Leone,4.0,2.0,24.0,1.0,24.0,11a22126
A Turay,2023/24,14,5.0,11.1,80.0,7.0,7.16,Sierra Leone,15.1,9.0,104.0,6.0,17.333333333333332,11a22126
A Turkmen,2022,4,4.0,14.0,76.0,4.0,5.42,Turkey,14.0,4.0,76.0,4.0,19.0,e56f4180
A Turkmen,2023,4,3.0,11.0,74.0,4.0,6.72,Turkey,25.0,8.0,150.0,7.0,21.428571428571427,e56f4180
A Turkmen,2024,4,4.0,15.0,102.0,1.0,6.8,Turkey,40.0,9.0,252.0,11.0,22.90909090909091,e56f4180
A Vala,2015,3,2.0,4.4,20.0,3.0,4.28,Papua New Guinea,4.4,3.0,20.0,2.0,10.0,72e60730
A Vala,2015/16,3,2.0,5.0,33.0,3.0,6.6,Papua New Guinea,9.4,6.0,53.0,4.0,13.25,72e60730
A Vala,2017,3,2.0,6.1,51.0,1.0,8.27,Papua New Guinea,15.5,7.0,104.0,6.0,17.333333333333332,72e60730
A Vala,2018/19,4,1.0,1.0,7.0,0.0,7.0,Papua New Guinea,16.5,7.0,111.0,7.0,15.857142857142858,72e60730
A Vala,2019,5,2.0,6.0,37.0,3.0,6.16,Papua New Guinea,22.5,10.0,148.0,9.0,16.444444444444443,72e60730
A Vala,2019/20,8,7.0,22.0,101.0,10.0,4.59,Papua New Guinea,44.5,20.0,249.0,16.0,15.5625,72e60730
A Vala,2021/22,10,6.0,11.0,109.0,4.0,9.9,Papua New Guinea,55.5,24.0,358.0,22.0,16.272727272727273,72e60730
A Vala,2022,7,4.0,9.0,69.0,3.0,7.66,Papua New Guinea,64.5,27.0,427.0,26.0,16.423076923076923,72e60730
A Vala,2023,10,3.0,4.0,18.0,1.0,4.5,Papua New Guinea,68.5,28.0,445.0,29.0,15.344827586206897,72e60730
A Vala,2023/24,6,6.0,16.0,91.0,6.0,5.68,Papua New Guinea,84.5,34.0,536.0,35.0,15.314285714285715,72e60730
A Vala,2024,4,3.0,7.0,42.0,3.0,6.0,Papua New Guinea,91.5,37.0,578.0,38.0,15.210526315789474,72e60730
A Venkatesh,2021,7,7.0,20.0,132.0,9.0,6.6,Sweden,20.0,9.0,132.0,7.0,18.857142857142858,06b45b20
A Venkatesh,2022,9,5.0,15.2,92.0,10.0,6.0,Sweden,35.2,19.0,224.0,12.0,18.666666666666668,06b45b20
A Wright,2022/23,4,4.0,16.0,76.0,4.0,4.75,Cayman Islands,16.0,4.0,76.0,4.0,19.0,4bb7f51e
A Zampa,2015/16,6,6.0,19.0,118.0,5.0,6.21,Australia,19.0,5.0,118.0,6.0,19.666666666666668,14f96089
A Zampa,2016,2,2.0,8.0,43.0,4.0,5.37,Australia,27.0,9.0,161.0,8.0,20.125,14f96089
A Zampa,2016/17,2,2.0,8.0,51.0,5.0,6.37,Australia,35.0,14.0,212.0,10.0,21.2,14f96089
A Zampa,2017/18,3,3.0,8.0,46.0,3.0,5.75,Australia,43.0,17.0,258.0,13.0,19.846153846153847,14f96089
A Zampa,2018/19,9,8.0,31.0,189.0,6.0,6.09,Australia,74.0,23.0,447.0,21.0,21.285714285714285,14f96089
A Zampa,2019/20,8,8.0,28.3,181.0,10.0,6.35,Australia,102.3,33.0,628.0,29.0,21.655172413793103,14f96089
A Zampa,2020,3,3.0,11.5,123.0,3.0,10.39,Australia,113.8,36.0,751.0,32.0,23.46875,14f96089
A Zampa,2020/21,8,8.0,26.3,224.0,7.0,8.45,Australia,140.1,43.0,975.0,40.0,24.375,14f96089
A Zampa,2021,9,9.0,34.0,243.0,9.0,7.14,Australia,174.1,52.0,1218.0,49.0,24.857142857142858,14f96089
A Zampa,2021/22,12,12.0,47.0,289.0,19.0,6.14,Australia,221.1,71.0,1507.0,61.0,24.704918032786885,14f96089
A Zampa,2022,3,3.0,10.0,96.0,3.0,9.6,Australia,231.1,74.0,1603.0,64.0,25.046875,14f96089
A Zampa,2022/23,7,7.0,25.0,178.0,8.0,7.12,Australia,256.1,82.0,1781.0,71.0,25.08450704225352,14f96089
A Zampa,2023/24,8,8.0,29.0,301.0,10.0,10.37,Australia,285.1,92.0,2082.0,79.0,26.354430379746834,14f96089
A Zampa,2024,12,12.0,48.0,335.0,19.0,6.97,Australia,333.1,111.0,2417.0,91.0,26.560439560439562,14f96089
AA Banner,2019,3,2.0,8.0,39.0,1.0,4.87,Belize,8.0,1.0,39.0,2.0,19.5,02d11602
AA Banner,2021/22,6,1.0,2.0,17.0,0.0,8.5,Belize,10.0,1.0,56.0,3.0,18.666666666666668,02d11602
AA Gajic,2022,5,5.0,18.1,114.0,11.0,6.27,Serbia,18.1,11.0,114.0,5.0,22.8,a768a762
AA Gajic,2023,4,3.0,9.0,61.0,2.0,6.77,Serbia,27.1,13.0,175.0,8.0,21.875,a768a762
AA Gajic,2023/24,2,2.0,6.0,32.0,2.0,5.33,Serbia,33.1,15.0,207.0,10.0,20.7,a768a762
AA Gajic,2024,7,6.0,18.0,186.0,5.0,10.33,Serbia,51.1,20.0,393.0,16.0,24.5625,a768a762
AA Hussein,2022/23,2,2.0,6.0,55.0,2.0,9.16,Tanzania,6.0,2.0,55.0,2.0,27.5,60ef3ddb
AA Jasani,2021/22,6,0.0,0.0,0.0,0.0,0.0,Tanzania,0.0,0.0,0.0,0.0,0.0,1fb04d31
AA Navicha,2021/22,2,0.0,0.0,0.0,0.0,0.0,Mozambique,0.0,0.0,0.0,0.0,0.0,5c805a60
AA Navicha,2022,8,0.0,0.0,0.0,0.0,0.0,Mozambique,0.0,0.0,0.0,0.0,0.0,5c805a60
AA Navicha,2022/23,7,0.0,0.0,0.0,0.0,0.0,Mozambique,0.0,0.0,0.0,0.0,0.0,5c805a60
AA Navicha,2023,3,0.0,0.0,0.0,0.0,0.0,Mozambique,0.0,0.0,0.0,0.0,0.0,5c805a60
AA Navicha,2023/24,3,0.0,0.0,0.0,0.0,0.0,Mozambique,0.0,0.0,0.0,0.0,0.0,5c805a60
AA Navicha,2024/25,5,2.0,6.0,40.0,2.0,6.66,Mozambique,6.0,2.0,40.0,2.0,20.0,5c805a60
AA Noffke,2007/08,2,2.0,7.3,41.0,4.0,5.46,Australia,7.3,4.0,41.0,2.0,20.5,b69e69ed
AA Obanda,2007/08,3,0.0,0.0,0.0,0.0,0.0,Kenya,0.0,0.0,0.0,0.0,0.0,7081491e
AA Obanda,2008,3,0.0,0.0,0.0,0.0,0.0,Kenya,0.0,0.0,0.0,0.0,0.0,7081491e
AA Obanda,2009/10,4,0.0,0.0,0.0,0.0,0.0,Kenya,0.0,0.0,0.0,0.0,0.0,7081491e
AA Obanda,2011/12,5,0.0,0.0,0.0,0.0,0.0,Kenya,0.0,0.0,0.0,0.0,0.0,7081491e
AA Obanda,2012/13,2,0.0,0.0,0.0,0.0,0.0,Kenya,0.0,0.0,0.0,0.0,0.0,7081491e
AA Obanda,2013,3,0.0,0.0,0.0,0.0,0.0,Kenya,0.0,0.0,0.0,0.0,0.0,7081491e
AA Obanda,2013/14,4,0.0,0.0,0.0,0.0,0.0,Kenya,0.0,0.0,0.0,0.0,0.0,7081491e
AA Obanda,2019,3,0.0,0.0,0.0,0.0,0.0,Kenya,0.0,0.0,0.0,0.0,0.0,7081491e
AA Obanda,2019/20,3,0.0,0.0,0.0,0.0,0.0,Kenya,0.0,0.0,0.0,0.0,0.0,7081491e
AA Obanda,2021,6,0.0,0.0,0.0,0.0,0.0,Kenya,0.0,0.0,0.0,0.0,0.0,7081491e
AA Obanda,2021/22,6,0.0,0.0,0.0,0.0,0.0,Kenya,0.0,0.0,0.0,0.0,0.0,7081491e
AA Obanda,2022,3,0.0,0.0,0.0,0.0,0.0,Kenya,0.0,0.0,0.0,0.0,0.0,7081491e
AA Obanda,2023,6,0.0,0.0,0.0,0.0,0.0,Kenya,0.0,0.0,0.0,0.0,0.0,7081491e
AA Onikoyi,2019,3,0.0,0.0,0.0,0.0,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,409ce380
AA Onikoyi,2019/20,6,0.0,0.0,0.0,0.0,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,409ce380
AA Onikoyi,2021/22,5,0.0,0.0,0.0,0.0,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,409ce380
AA Onikoyi,2022/23,2,0.0,0.0,0.0,0.0,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,409ce380
AA Onikoyi,2023/24,13,0.0,0.0,0.0,0.0,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,409ce380
AA Rahayu,2023/24,3,2.0,1.5,23.0,0.0,12.54,Indonesia,1.5,0.0,23.0,2.0,11.5,2327fdc7
AA Rahayu,2024/25,2,2.0,3.0,22.0,2.0,7.33,Indonesia,4.5,2.0,45.0,4.0,11.25,2327fdc7
AAA Patel,2021/22,6,0.0,0.0,0.0,0.0,0.0,Lesotho,0.0,0.0,0.0,0.0,0.0,fd3c5c00
AAA Patel,2022/23,2,0.0,0.0,0.0,0.0,0.0,Lesotho,0.0,0.0,0.0,0.0,0.0,fd3c5c00
AAP Atkinson,2023,2,2.0,6.5,51.0,6.0,7.46,England,6.5,6.0,51.0,2.0,25.5,70d57519
AAP Atkinson,2023/24,1,1.0,2.0,33.0,0.0,16.5,England,8.5,6.0,84.0,3.0,28.0,70d57519
AAP Rivero,2022/23,6,4.0,10.5,71.0,1.0,6.55,Argentina,10.5,1.0,71.0,4.0,17.75,1911dcbc
AAP Rivero,2023/24,2,2.0,6.0,38.0,1.0,6.33,Argentina,16.5,2.0,109.0,6.0,18.166666666666668,1911dcbc
AAP Rivero,2024/25,1,1.0,3.0,15.0,2.0,5.0,Argentina,19.5,4.0,124.0,7.0,17.714285714285715,1911dcbc
AB Agarkar,2006/07,1,1.0,2.3,10.0,2.0,4.0,India,2.3,2.0,10.0,1.0,10.0,fa463154
AB Agarkar,2007/08,3,2.0,8.0,75.0,1.0,9.37,India,10.3,3.0,85.0,3.0,28.333333333333332,fa463154
AB Barath,2009/10,1,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,d3a3e82d
AB Barath,2011/12,1,0.0,0.0,0.0,0.0,0.0,West Indies,0.0,0.0,0.0,0.0,0.0,d3a3e82d
AB Dinda,2009/10,1,1.0,3.0,34.0,1.0,11.33,India,3.0,1.0,34.0,1.0,34.0,66b30f71
AB Dinda,2010,2,2.0,7.0,42.0,4.0,6.0,India,10.0,5.0,76.0,3.0,25.333333333333332,66b30f71
AB Dinda,2012,1,1.0,3.0,19.0,4.0,6.33,India,13.0,9.0,95.0,4.0,23.75,66b30f71
AB Dinda,2012/13,5,5.0,17.0,150.0,8.0,8.82,India,30.0,17.0,245.0,9.0,27.22222222222222,66b30f71
AB Kamara,2021/22,9,4.0,7.0,43.0,2.0,6.14,Sierra Leone,7.0,2.0,43.0,4.0,10.75,3951be49
AB de Villiers,2005/06,1,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,c4487b84
AB de Villiers,2006/07,2,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,c4487b84
AB de Villiers,2007/08,8,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,c4487b84
AB de Villiers,2008/09,4,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,c4487b84
AB de Villiers,2009,6,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,c4487b84
AB de Villiers,2009/10,2,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,c4487b84
AB de Villiers,2010,7,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,c4487b84
AB de Villiers,2010/11,3,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,c4487b84
AB de Villiers,2011/12,3,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,c4487b84
AB de Villiers,2012,3,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,c4487b84
AB de Villiers,2012/13,6,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,c4487b84
AB de Villiers,2013,3,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,c4487b84
AB de Villiers,2013/14,9,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,c4487b84
AB de Villiers,2015,4,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,c4487b84
AB de Villiers,2015/16,10,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,c4487b84
AB de Villiers,2016/17,2,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,c4487b84
AB de Villiers,2017,3,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,c4487b84
AB de Villiers,2017/18,2,0.0,0.0,0.0,0.0,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,c4487b84
AC Agar,2015/16,2,2.0,3.0,43.0,1.0,14.33,Australia,3.0,1.0,43.0,2.0,21.5,a2421394
AC Agar,2017/18,5,5.0,18.0,115.0,7.0,6.38,Australia,21.0,8.0,158.0,7.0,22.571428571428573,a2421394
AC Agar,2018,6,6.0,18.0,142.0,2.0,7.88,Australia,39.0,10.0,300.0,13.0,23.076923076923077,a2421394
AC Agar,2018/19,2,2.0,5.0,29.0,0.0,5.8,Australia,44.0,10.0,329.0,15.0,21.933333333333334,a2421394
AC Agar,2019/20,9,9.0,35.0,203.0,15.0,5.8,Australia,79.0,25.0,532.0,24.0,22.166666666666668,a2421394
AC Agar,2020,3,3.0,12.0,94.0,5.0,7.83,Australia,91.0,30.0,626.0,27.0,23.185185185185187,a2421394
AC Agar,2020/21,5,5.0,17.0,117.0,8.0,6.88,Australia,108.0,38.0,743.0,32.0,23.21875,a2421394
